INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-04-01T15:00:00-00:00,2024-04-01T16:00:00-00:00,1,2024-04-01,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22498.7,DAM,3
2024-04-02T06:00:00-00:00,2024-04-02T07:00:00-00:00,1,2024-04-01,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21598.32,DAM,3
2024-04-01T17:00:00-00:00,2024-04-01T18:00:00-00:00,1,2024-04-01,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18155.74,DAM,3
2024-04-01T21:00:00-00:00,2024-04-01T22:00:00-00:00,1,2024-04-01,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15583.78,DAM,3
2024-04-01T11:00:00-00:00,2024-04-01T12:00:00-00:00,1,2024-04-01,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19683.97,DAM,3
2024-04-02T00:00:00-00:00,2024-04-02T01:00:00-00:00,1,2024-04-01,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20317.06,DAM,3
2024-04-01T14:00:00-00:00,2024-04-01T15:00:00-00:00,1,2024-04-01,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23884.98,DAM,3
2024-04-01T16:00:00-00:00,2024-04-01T17:00:00-00:00,1,2024-04-01,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20288.81,DAM,3
2024-04-01T22:00:00-00:00,2024-04-01T23:00:00-00:00,1,2024-04-01,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16329.63,DAM,3
2024-04-01T23:00:00-00:00,2024-04-02T00:00:00-00:00,1,2024-04-01,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17828.6,DAM,3
2024-04-02T05:00:00-00:00,2024-04-02T06:00:00-00:00,1,2024-04-01,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23043.78,DAM,3
2024-04-01T07:00:00-00:00,2024-04-01T08:00:00-00:00,1,2024-04-01,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20115.99,DAM,3
2024-04-02T02:00:00-00:00,2024-04-02T03:00:00-00:00,1,2024-04-01,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24778.6,DAM,3
2024-04-01T09:00:00-00:00,2024-04-01T10:00:00-00:00,1,2024-04-01,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19168.21,DAM,3
2024-04-02T08:00:00-00:00,2024-04-02T09:00:00-00:00,1,2024-04-02,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19931.21,DAM,4
2024-04-03T02:00:00-00:00,2024-04-03T03:00:00-00:00,1,2024-04-02,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25102.55,DAM,4
2024-04-02T16:00:00-00:00,2024-04-02T17:00:00-00:00,1,2024-04-02,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20083.94,DAM,4
2024-04-02T22:00:00-00:00,2024-04-02T23:00:00-00:00,1,2024-04-02,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16585.47,DAM,4
2024-04-02T07:00:00-00:00,2024-04-02T08:00:00-00:00,1,2024-04-02,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20597.07,DAM,4
2024-04-03T06:00:00-00:00,2024-04-03T07:00:00-00:00,1,2024-04-02,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21487.99,DAM,4
2024-04-02T11:00:00-00:00,2024-04-02T12:00:00-00:00,1,2024-04-02,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19724.48,DAM,4
2024-04-02T18:00:00-00:00,2024-04-02T19:00:00-00:00,1,2024-04-02,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16779.43,DAM,4
2024-04-03T01:00:00-00:00,2024-04-03T02:00:00-00:00,1,2024-04-02,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23234.41,DAM,4
2024-04-02T12:00:00-00:00,2024-04-02T13:00:00-00:00,1,2024-04-02,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20948.67,DAM,4
2024-04-02T13:00:00-00:00,2024-04-02T14:00:00-00:00,1,2024-04-02,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23127.57,DAM,4
2024-04-02T15:00:00-00:00,2024-04-02T16:00:00-00:00,1,2024-04-02,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22340.58,DAM,4
2024-04-03T03:00:00-00:00,2024-04-03T04:00:00-00:00,1,2024-04-02,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25242.07,DAM,4
2024-04-03T04:00:00-00:00,2024-04-03T05:00:00-00:00,1,2024-04-02,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24476.24,DAM,4
2024-04-03T05:00:00-00:00,2024-04-03T06:00:00-00:00,1,2024-04-02,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22980.22,DAM,4
2024-04-02T09:00:00-00:00,2024-04-02T10:00:00-00:00,1,2024-04-02,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19407.18,DAM,4
2024-04-02T17:00:00-00:00,2024-04-02T18:00:00-00:00,1,2024-04-02,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18177.47,DAM,4
2024-04-02T20:00:00-00:00,2024-04-02T21:00:00-00:00,1,2024-04-02,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15678.81,DAM,4
2024-04-02T14:00:00-00:00,2024-04-02T15:00:00-00:00,1,2024-04-02,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23697.96,DAM,4
2024-04-02T19:00:00-00:00,2024-04-02T20:00:00-00:00,1,2024-04-02,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16001.82,DAM,4
2024-04-02T21:00:00-00:00,2024-04-02T22:00:00-00:00,1,2024-04-02,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15741.52,DAM,4
2024-04-03T00:00:00-00:00,2024-04-03T01:00:00-00:00,1,2024-04-02,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20852.69,DAM,4
2024-04-02T23:00:00-00:00,2024-04-03T00:00:00-00:00,1,2024-04-02,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18253.86,DAM,4
2024-04-02T10:00:00-00:00,2024-04-02T11:00:00-00:00,1,2024-04-02,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19272.8,DAM,4
2024-04-03T08:00:00-00:00,2024-04-03T09:00:00-00:00,1,2024-04-03,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19942.71,DAM,5
2024-04-04T02:00:00-00:00,2024-04-04T03:00:00-00:00,1,2024-04-03,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25174.84,DAM,5
2024-04-03T20:00:00-00:00,2024-04-03T21:00:00-00:00,1,2024-04-03,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16031.64,DAM,5
2024-04-03T23:00:00-00:00,2024-04-04T00:00:00-00:00,1,2024-04-03,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19241.14,DAM,5
2024-04-04T01:00:00-00:00,2024-04-04T02:00:00-00:00,1,2024-04-03,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23678.44,DAM,5
2024-04-03T12:00:00-00:00,2024-04-03T13:00:00-00:00,1,2024-04-03,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20759.83,DAM,5
2024-04-03T15:00:00-00:00,2024-04-03T16:00:00-00:00,1,2024-04-03,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22362.04,DAM,5
2024-04-03T18:00:00-00:00,2024-04-03T19:00:00-00:00,1,2024-04-03,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17103.76,DAM,5
2024-04-03T07:00:00-00:00,2024-04-03T08:00:00-00:00,1,2024-04-03,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20681.95,DAM,5
2024-04-03T21:00:00-00:00,2024-04-03T22:00:00-00:00,1,2024-04-03,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16280.96,DAM,5
2024-04-04T00:00:00-00:00,2024-04-04T01:00:00-00:00,1,2024-04-03,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21692.43,DAM,5
2024-04-04T06:00:00-00:00,2024-04-04T07:00:00-00:00,1,2024-04-03,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21661.87,DAM,5
2024-04-03T09:00:00-00:00,2024-04-03T10:00:00-00:00,1,2024-04-03,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19391.41,DAM,5
2024-04-03T10:00:00-00:00,2024-04-03T11:00:00-00:00,1,2024-04-03,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19087.02,DAM,5
2024-04-03T22:00:00-00:00,2024-04-03T23:00:00-00:00,1,2024-04-03,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17464.28,DAM,5
2024-04-04T05:00:00-00:00,2024-04-04T06:00:00-00:00,1,2024-04-03,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23065.68,DAM,5
2024-04-03T17:00:00-00:00,2024-04-03T18:00:00-00:00,1,2024-04-03,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18507.78,DAM,5
2024-04-03T19:00:00-00:00,2024-04-03T20:00:00-00:00,1,2024-04-03,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16255.47,DAM,5
2024-04-04T03:00:00-00:00,2024-04-04T04:00:00-00:00,1,2024-04-03,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25316.22,DAM,5
2024-04-03T11:00:00-00:00,2024-04-03T12:00:00-00:00,1,2024-04-03,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19508.78,DAM,5
2024-04-03T14:00:00-00:00,2024-04-03T15:00:00-00:00,1,2024-04-03,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23484.4,DAM,5
2024-04-04T04:00:00-00:00,2024-04-04T05:00:00-00:00,1,2024-04-03,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24520.38,DAM,5
2024-04-03T16:00:00-00:00,2024-04-03T17:00:00-00:00,1,2024-04-03,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20332.61,DAM,5
2024-04-03T13:00:00-00:00,2024-04-03T14:00:00-00:00,1,2024-04-03,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22842.52,DAM,5
2024-04-04T07:00:00-00:00,2024-04-04T08:00:00-00:00,1,2024-04-04,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21207.29,DAM,6
2024-04-04T20:00:00-00:00,2024-04-04T21:00:00-00:00,1,2024-04-04,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20127.38,DAM,6
2024-04-05T01:00:00-00:00,2024-04-05T02:00:00-00:00,1,2024-04-04,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24006.49,DAM,6
2024-04-05T05:00:00-00:00,2024-04-05T06:00:00-00:00,1,2024-04-04,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24083.09,DAM,6
2024-04-05T00:00:00-00:00,2024-04-05T01:00:00-00:00,1,2024-04-04,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22332.79,DAM,6
2024-04-05T02:00:00-00:00,2024-04-05T03:00:00-00:00,1,2024-04-04,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25840.78,DAM,6
2024-04-05T03:00:00-00:00,2024-04-05T04:00:00-00:00,1,2024-04-04,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26135.93,DAM,6
2024-04-04T09:00:00-00:00,2024-04-04T10:00:00-00:00,1,2024-04-04,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19830.85,DAM,6
2024-04-04T15:00:00-00:00,2024-04-04T16:00:00-00:00,1,2024-04-04,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24275.16,DAM,6
2024-04-04T17:00:00-00:00,2024-04-04T18:00:00-00:00,1,2024-04-04,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22702.41,DAM,6
2024-04-04T18:00:00-00:00,2024-04-04T19:00:00-00:00,1,2024-04-04,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21657.25,DAM,6
2024-04-04T23:00:00-00:00,2024-04-05T00:00:00-00:00,1,2024-04-04,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21130.03,DAM,6
2024-04-05T04:00:00-00:00,2024-04-05T05:00:00-00:00,1,2024-04-04,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25439.73,DAM,6
2024-04-05T06:00:00-00:00,2024-04-05T07:00:00-00:00,1,2024-04-04,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22622.11,DAM,6
2024-04-04T08:00:00-00:00,2024-04-04T09:00:00-00:00,1,2024-04-04,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20438.22,DAM,6
2024-04-04T11:00:00-00:00,2024-04-04T12:00:00-00:00,1,2024-04-04,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20056.9,DAM,6
2024-04-04T13:00:00-00:00,2024-04-04T14:00:00-00:00,1,2024-04-04,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23458.98,DAM,6
2024-04-04T16:00:00-00:00,2024-04-04T17:00:00-00:00,1,2024-04-04,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23808.36,DAM,6
2024-04-04T12:00:00-00:00,2024-04-04T13:00:00-00:00,1,2024-04-04,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21368.6,DAM,6
2024-04-04T19:00:00-00:00,2024-04-04T20:00:00-00:00,1,2024-04-04,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20718.21,DAM,6
2024-04-04T22:00:00-00:00,2024-04-04T23:00:00-00:00,1,2024-04-04,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20283.06,DAM,6
2024-04-04T14:00:00-00:00,2024-04-04T15:00:00-00:00,1,2024-04-04,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24651.77,DAM,6
2024-04-04T21:00:00-00:00,2024-04-04T22:00:00-00:00,1,2024-04-04,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20063.76,DAM,6
2024-04-04T10:00:00-00:00,2024-04-04T11:00:00-00:00,1,2024-04-04,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19633.21,DAM,6
2024-04-05T10:00:00-00:00,2024-04-05T11:00:00-00:00,1,2024-04-05,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19836.05,DAM,7
2024-04-06T05:00:00-00:00,2024-04-06T06:00:00-00:00,1,2024-04-05,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23873.78,DAM,7
2024-04-05T16:00:00-00:00,2024-04-05T17:00:00-00:00,1,2024-04-05,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23242.13,DAM,7
2024-04-06T06:00:00-00:00,2024-04-06T07:00:00-00:00,1,2024-04-05,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22492.42,DAM,7
2024-04-05T14:00:00-00:00,2024-04-05T15:00:00-00:00,1,2024-04-05,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24464.16,DAM,7
2024-04-05T08:00:00-00:00,2024-04-05T09:00:00-00:00,1,2024-04-05,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20474.09,DAM,7
2024-04-05T13:00:00-00:00,2024-04-05T14:00:00-00:00,1,2024-04-05,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23280.26,DAM,7
2024-04-05T20:00:00-00:00,2024-04-05T21:00:00-00:00,1,2024-04-05,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19097.75,DAM,7
2024-04-06T01:00:00-00:00,2024-04-06T02:00:00-00:00,1,2024-04-05,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23628.06,DAM,7
2024-04-06T03:00:00-00:00,2024-04-06T04:00:00-00:00,1,2024-04-05,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25535.1,DAM,7
2024-04-06T04:00:00-00:00,2024-04-06T05:00:00-00:00,1,2024-04-05,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25061.59,DAM,7
2024-04-05T19:00:00-00:00,2024-04-05T20:00:00-00:00,1,2024-04-05,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19632.33,DAM,7
2024-04-05T21:00:00-00:00,2024-04-05T22:00:00-00:00,1,2024-04-05,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19135.32,DAM,7
2024-04-06T00:00:00-00:00,2024-04-06T01:00:00-00:00,1,2024-04-05,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21908.64,DAM,7
2024-04-06T02:00:00-00:00,2024-04-06T03:00:00-00:00,1,2024-04-05,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25106.09,DAM,7
2024-04-05T18:00:00-00:00,2024-04-05T19:00:00-00:00,1,2024-04-05,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20498.29,DAM,7
2024-04-05T09:00:00-00:00,2024-04-05T10:00:00-00:00,1,2024-04-05,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19930.38,DAM,7
2024-04-05T15:00:00-00:00,2024-04-05T16:00:00-00:00,1,2024-04-05,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24345.84,DAM,7
2024-04-05T17:00:00-00:00,2024-04-05T18:00:00-00:00,1,2024-04-05,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21876.24,DAM,7
2024-04-05T23:00:00-00:00,2024-04-06T00:00:00-00:00,1,2024-04-05,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20142.74,DAM,7
2024-04-05T07:00:00-00:00,2024-04-05T08:00:00-00:00,1,2024-04-05,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21144.5,DAM,7
2024-04-05T11:00:00-00:00,2024-04-05T12:00:00-00:00,1,2024-04-05,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20175.02,DAM,7
2024-04-05T22:00:00-00:00,2024-04-05T23:00:00-00:00,1,2024-04-05,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19501.49,DAM,7
2024-04-05T12:00:00-00:00,2024-04-05T13:00:00-00:00,1,2024-04-05,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21389.07,DAM,7
2024-04-06T12:00:00-00:00,2024-04-06T13:00:00-00:00,1,2024-04-06,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20934.25,DAM,8
2024-04-07T06:00:00-00:00,2024-04-07T07:00:00-00:00,1,2024-04-06,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21215.72,DAM,8
2024-04-06T21:00:00-00:00,2024-04-06T22:00:00-00:00,1,2024-04-06,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,12760.61,DAM,8
2024-04-07T00:00:00-00:00,2024-04-07T01:00:00-00:00,1,2024-04-06,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18283.52,DAM,8
2024-04-06T07:00:00-00:00,2024-04-06T08:00:00-00:00,1,2024-04-06,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21753.79,DAM,8
2024-04-06T11:00:00-00:00,2024-04-06T12:00:00-00:00,1,2024-04-06,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20302.07,DAM,8
2024-04-06T19:00:00-00:00,2024-04-06T20:00:00-00:00,1,2024-04-06,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,13167.72,DAM,8
2024-04-06T16:00:00-00:00,2024-04-06T17:00:00-00:00,1,2024-04-06,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18096.06,DAM,8
2024-04-06T18:00:00-00:00,2024-04-06T19:00:00-00:00,1,2024-04-06,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,14205.78,DAM,8
2024-04-06T20:00:00-00:00,2024-04-06T21:00:00-00:00,1,2024-04-06,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,12707.9,DAM,8
2024-04-06T23:00:00-00:00,2024-04-07T00:00:00-00:00,1,2024-04-06,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15557.41,DAM,8
2024-04-07T03:00:00-00:00,2024-04-07T04:00:00-00:00,1,2024-04-06,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23541.24,DAM,8
2024-04-06T14:00:00-00:00,2024-04-06T15:00:00-00:00,1,2024-04-06,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21479.77,DAM,8
2024-04-06T15:00:00-00:00,2024-04-06T16:00:00-00:00,1,2024-04-06,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20279.8,DAM,8
2024-04-07T04:00:00-00:00,2024-04-07T05:00:00-00:00,1,2024-04-06,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23290.3,DAM,8
2024-04-06T22:00:00-00:00,2024-04-06T23:00:00-00:00,1,2024-04-06,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,13484.66,DAM,8
2024-04-06T08:00:00-00:00,2024-04-06T09:00:00-00:00,1,2024-04-06,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20993.66,DAM,8
2024-04-07T02:00:00-00:00,2024-04-07T03:00:00-00:00,1,2024-04-06,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23018.34,DAM,8
2024-04-07T05:00:00-00:00,2024-04-07T06:00:00-00:00,1,2024-04-06,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22401.24,DAM,8
2024-04-06T09:00:00-00:00,2024-04-06T10:00:00-00:00,1,2024-04-06,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20414.11,DAM,8
2024-04-07T01:00:00-00:00,2024-04-07T02:00:00-00:00,1,2024-04-06,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20984.65,DAM,8
2024-04-06T10:00:00-00:00,2024-04-06T11:00:00-00:00,1,2024-04-06,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20095.99,DAM,8
2024-04-06T17:00:00-00:00,2024-04-06T18:00:00-00:00,1,2024-04-06,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15728.22,DAM,8
2024-04-06T13:00:00-00:00,2024-04-06T14:00:00-00:00,1,2024-04-06,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21768.35,DAM,8
2024-04-07T09:00:00-00:00,2024-04-07T10:00:00-00:00,1,2024-04-07,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19570.73,DAM,9
