Date,GC=F,GLD,SI=F,SLV,^VIX
2021-01-29,1634.0,11252800.0,32.0,113552000.0,0.0
2021-02-01,1494.0,9105500.0,474.0,280615000.0,0.0
2021-02-02,1293.0,7221700.0,91.0,124327400.0,0.0
2021-02-03,1195.0,4658100.0,143.0,54593300.0,0.0
2021-02-04,2375.0,13736600.0,114.0,51529200.0,0.0
2021-02-05,1278.0,6538500.0,58.0,33704000.0,0.0
2021-02-08,254.0,6887500.0,6.0,40683200.0,0.0
2021-02-09,184.0,5131800.0,5.0,31182500.0,0.0
2021-02-10,543.0,6112800.0,32.0,36120100.0,0.0
2021-02-11,602.0,5994500.0,3.0,29925500.0,0.0
2021-02-12,259.0,6018900.0,0.0,24872400.0,0.0
2021-02-16,1141.0,14761100.0,64.0,45946600.0,0.0
2021-02-17,614.0,11400700.0,125.0,32220600.0,0.0
2021-02-18,587.0,7498200.0,2.0,22250900.0,0.0
2021-02-19,118.0,8273500.0,8.0,39603400.0,0.0
2021-02-22,165.0,10072000.0,248.0,55307700.0,0.0
2021-02-23,569.0,8616800.0,8.0,40191400.0,0.0
2021-02-24,1500.0,8890600.0,73500.0,24093100.0,0.0
2021-02-25,1049.0,16359400.0,13035.0,38674000.0,0.0
2021-02-26,1593.0,23730400.0,1205.0,54587100.0,0.0
2021-03-01,407.0,13828300.0,519.0,35637500.0,0.0
2021-03-02,867.0,11424600.0,703.0,29101900.0,0.0
2021-03-03,501.0,13059900.0,241.0,41733400.0,0.0
2021-03-04,521.0,13870100.0,914.0,63992600.0,0.0
2021-03-05,302.0,12821600.0,339.0,30560500.0,0.0
2021-03-08,1290.0,12134900.0,76.0,18703100.0,0.0
2021-03-09,335.0,10382600.0,133.0,29024000.0,0.0
2021-03-10,412.0,7962000.0,85.0,20388800.0,0.0
2021-03-11,18.0,6749200.0,37.0,23587800.0,0.0
2021-03-12,80.0,8608500.0,244.0,23409800.0,0.0
2021-03-15,147.0,8104500.0,148.0,21915600.0,0.0
2021-03-16,729.0,7547400.0,559.0,19951200.0,0.0
2021-03-17,488.0,12626700.0,379.0,45692600.0,0.0
2021-03-18,138.0,8711100.0,81.0,40297600.0,0.0
2021-03-19,13.0,6868900.0,194.0,22871500.0,0.0
2021-03-22,51.0,5240000.0,147.0,23781000.0,0.0
2021-03-23,6.0,6048300.0,191.0,28806800.0,0.0
2021-03-24,26.0,6183700.0,432.0,18289600.0,0.0
2021-03-25,15.0,8398600.0,162.0,29613100.0,0.0
2021-03-26,33.0,6153900.0,130.0,14587600.0,0.0
2021-03-29,135457.0,8409300.0,491.0,27664900.0,0.0
2021-03-30,25316.0,8353200.0,276.0,31973600.0,0.0
2021-03-31,762.0,10623800.0,49.0,24331300.0,0.0
2021-04-01,720.0,7105200.0,15.0,21555400.0,0.0
2021-04-05,275.0,6163800.0,2.0,13959600.0,0.0
2021-04-06,890.0,6761200.0,3.0,18963100.0,0.0
2021-04-07,557.0,5436000.0,2.0,12932700.0,0.0
2021-04-08,1298.0,6574500.0,121.0,16756100.0,0.0
2021-04-09,484.0,6657900.0,0.0,15692800.0,0.0
2021-04-12,40.0,4896700.0,55.0,22788400.0,0.0
2021-04-13,367.0,6995900.0,4.0,18876600.0,0.0
2021-04-14,1037.0,6312300.0,0.0,11107100.0,0.0
2021-04-15,368.0,8250600.0,95.0,29376600.0,0.0
2021-04-16,625.0,10057600.0,0.0,20854500.0,0.0
2021-04-19,144.0,5721700.0,22.0,16333300.0,0.0
2021-04-20,1464.0,6532000.0,5.0,20911600.0,0.0
2021-04-21,250.0,8380200.0,2.0,32992900.0,0.0
2021-04-22,159.0,7680100.0,39.0,25916400.0,0.0
2021-04-23,332.0,7106400.0,36.0,18439900.0,0.0
2021-04-26,549.0,4786600.0,47.0,11054500.0,0.0
2021-04-27,117.0,5363500.0,0.0,12866200.0,0.0
2021-04-28,756.0,6932200.0,62061.0,20534500.0,0.0
2021-04-29,196.0,9067600.0,8571.0,23251500.0,0.0
2021-04-30,18.0,6248700.0,490.0,16806800.0,0.0
2021-05-03,18.0,9014700.0,283.0,36331500.0,0.0
2021-05-04,182.0,10267400.0,266.0,37719400.0,0.0
2021-05-05,57.0,5950000.0,66.0,7161100.0,0.0
2021-05-06,13.0,13574100.0,268.0,32473600.0,0.0
2021-05-07,2.0,14748600.0,304.0,25364400.0,0.0
2021-05-10,13.0,8276600.0,247.0,28424200.0,0.0
2021-05-11,420.0,8348200.0,306.0,23444100.0,0.0
2021-05-12,3.0,12666300.0,33.0,35338100.0,0.0
2021-05-13,100.0,8078300.0,155.0,25131000.0,0.0
2021-05-14,41.0,9686800.0,16.0,22955700.0,0.0
2021-05-17,13.0,11956800.0,61.0,41874700.0,0.0
2021-05-18,3.0,7294000.0,52.0,28338900.0,0.0
2021-05-19,348.0,20741100.0,28.0,43585700.0,0.0
2021-05-20,85.0,9802800.0,26.0,20364600.0,0.0
2021-05-21,5.0,7677200.0,95.0,31146300.0,0.0
2021-05-24,39.0,5557300.0,85.0,15601800.0,0.0
2021-05-25,56.0,8986900.0,81.0,24282100.0,0.0
2021-05-26,170526.0,8495400.0,744.0,23720300.0,0.0
2021-05-27,35794.0,7993000.0,525.0,18584800.0,0.0
2021-05-28,2415.0,9967000.0,181.0,22529800.0,0.0
2021-06-01,640.0,9143300.0,187.0,26118400.0,0.0
2021-06-02,1267.0,6613100.0,35.0,14522800.0,0.0
2021-06-03,1021.0,10153900.0,20.0,31455700.0,0.0
2021-06-04,367.0,8375300.0,0.0,19065400.0,0.0
2021-06-07,87.0,7709100.0,4.0,17188700.0,0.0
2021-06-08,930.0,5905800.0,27.0,23460100.0,0.0
2021-06-09,148.0,6346100.0,8.0,21620900.0,0.0
2021-06-10,186.0,9896600.0,6.0,24057200.0,0.0
2021-06-11,349.0,7836900.0,172.0,24834400.0,0.0
2021-06-14,41.0,7733600.0,4.0,22004400.0,0.0
2021-06-15,78.0,7550200.0,57.0,18546700.0,0.0
2021-06-16,117.0,16919700.0,112.0,41137100.0,0.0
2021-06-17,1135.0,27232200.0,51.0,74182600.0,0.0
2021-06-18,354.0,15744300.0,3.0,34088200.0,0.0
2021-06-21,38.0,8371000.0,0.0,20624800.0,0.0
2021-06-22,101.0,7223900.0,81.0,17654500.0,0.0
2021-06-23,136.0,8474300.0,8.0,18042000.0,0.0
2021-06-24,78.0,6903400.0,0.0,20312400.0,0.0
2021-06-25,35.0,7473700.0,9.0,12456400.0,0.0
2021-06-28,888.0,6508900.0,42308.0,13712200.0,0.0
2021-06-29,419.0,7451400.0,20140.0,19437900.0,0.0
2021-06-30,51.0,7955800.0,725.0,19309700.0,0.0
2021-07-01,44.0,7430500.0,1037.0,14288000.0,0.0
2021-07-02,23.0,7873600.0,330.0,21322000.0,0.0
2021-07-06,332.0,7932100.0,389.0,23825300.0,0.0
2021-07-07,244.0,7108900.0,546.0,24910700.0,0.0
2021-07-08,148.0,7244300.0,175.0,22355000.0,0.0
2021-07-09,218.0,4997400.0,64.0,11456600.0,0.0
2021-07-12,147.0,7315400.0,74.0,13849900.0,0.0
2021-07-13,78.0,7040300.0,66.0,16394600.0,0.0
2021-07-14,707.0,8830300.0,14.0,26679000.0,0.0
2021-07-15,99.0,6520100.0,203.0,13954900.0,0.0
2021-07-16,78.0,9460300.0,100.0,32457000.0,0.0
2021-07-19,33.0,6707400.0,173.0,36393400.0,0.0
2021-07-20,128.0,6540100.0,48.0,25553500.0,0.0
2021-07-21,135.0,4622600.0,61.0,17069000.0,0.0
2021-07-22,2.0,4793600.0,26.0,14275000.0,0.0
2021-07-23,1.0,5831500.0,88.0,13999100.0,0.0
2021-07-26,17.0,5229800.0,83.0,11047700.0,0.0
2021-07-27,1.0,6300200.0,54.0,27749000.0,0.0
2021-07-28,209783.0,7905800.0,551.0,19356600.0,0.0
2021-07-29,30496.0,8119600.0,355.0,28655100.0,0.0
2021-07-30,3100.0,7391700.0,40.0,13908400.0,0.0
2021-08-02,1334.0,10783200.0,55.0,14364300.0,0.0
2021-08-03,3341.0,5402300.0,8.0,11872500.0,0.0
2021-08-04,2860.0,9796300.0,19.0,23504500.0,0.0
2021-08-05,588.0,8015000.0,4.0,14401700.0,0.0
2021-08-06,859.0,13547600.0,6.0,35763900.0,0.0
2021-08-09,1621.0,11547000.0,2.0,44597700.0,0.0
2021-08-10,1363.0,6870800.0,3.0,17390800.0,0.0
2021-08-11,542.0,7382400.0,1.0,15281500.0,0.0
2021-08-12,739.0,5211700.0,19.0,17854300.0,0.0
2021-08-13,436.0,7466900.0,3.0,20165300.0,0.0
2021-08-16,219.0,7776500.0,0.0,13542400.0,0.0
2021-08-17,200.0,7107000.0,0.0,17660400.0,0.0
2021-08-18,263.0,7697900.0,3.0,19311700.0,0.0
2021-08-19,245.0,6934300.0,25.0,16659700.0,0.0
2021-08-20,235.0,7154000.0,13.0,16170000.0,0.0
2021-08-23,32.0,8190500.0,13.0,17623900.0,0.0
2021-08-24,22.0,4519200.0,20.0,17851300.0,0.0
2021-08-25,812.0,5588800.0,19.0,15318900.0,0.0
2021-08-26,61.0,4371900.0,4.0,15730700.0,0.0
2021-08-27,1219.0,10036400.0,63309.0,38222000.0,0.0
2021-08-30,684.0,3768600.0,10816.0,12848400.0,0.0
2021-08-31,82.0,6336000.0,728.0,17200000.0,0.0
2021-09-01,114.0,4764900.0,521.0,17441700.0,0.0
2021-09-02,26.0,4599800.0,184.0,16640000.0,0.0
2021-09-03,53.0,8353300.0,193.0,28096100.0,0.0
2021-09-07,48.0,10004600.0,32.0,22419700.0,0.0
2021-09-08,69.0,6576000.0,105.0,23791200.0,0.0
2021-09-09,49.0,6641400.0,104.0,18791200.0,0.0
2021-09-10,0.0,7426300.0,13.0,17930300.0,0.0
2021-09-13,533.0,5474300.0,184.0,18019700.0,0.0
2021-09-14,764.0,7922900.0,82.0,19070100.0,0.0
2021-09-15,59.0,5624900.0,25.0,13448200.0,0.0
2021-09-16,1645.0,11780400.0,75.0,52910400.0,0.0
2021-09-17,581.0,8369700.0,74.0,44713900.0,0.0
2021-09-20,185.0,7566600.0,132.0,24491900.0,0.0
2021-09-21,106.0,7181500.0,55.0,23205400.0,0.0
2021-09-22,17.0,9777800.0,3.0,46929100.0,0.0
2021-09-23,31.0,8451900.0,22.0,22303100.0,0.0
2021-09-24,76.0,6937500.0,15.0,23093600.0,0.0
2021-09-27,808.0,4943000.0,131.0,17405500.0,0.0
2021-09-28,15748.0,9282800.0,278.0,29154800.0,0.0
2021-09-29,6634.0,8360700.0,70.0,56579700.0,0.0
2021-09-30,997.0,10572900.0,36.0,61442900.0,0.0
2021-10-01,2220.0,6654700.0,1.0,29866000.0,0.0
2021-10-04,417.0,7651700.0,5.0,25183900.0,0.0
2021-10-05,98.0,5617300.0,10.0,21548900.0,0.0
2021-10-06,56.0,6067200.0,135.0,22553300.0,0.0
2021-10-07,336.0,4791500.0,91.0,19484300.0,0.0
2021-10-08,254.0,8536100.0,62.0,33300400.0,0.0
2021-10-11,128.0,3820100.0,0.0,15152000.0,0.0
2021-10-12,139.0,5453000.0,5.0,23052100.0,0.0
2021-10-13,150.0,11113800.0,1.0,37984700.0,0.0
2021-10-14,337.0,5081400.0,28.0,28993800.0,0.0
2021-10-15,874.0,8699200.0,0.0,23904000.0,0.0
2021-10-18,266.0,4029600.0,16.0,16090900.0,0.0
2021-10-19,51.0,6588500.0,2.0,39515000.0,0.0
2021-10-20,127.0,5022000.0,151.0,31563900.0,0.0
2021-10-21,146.0,4412400.0,100.0,15172900.0,0.0
2021-10-22,532.0,10703900.0,2.0,39030000.0,0.0
2021-10-25,140.0,4881300.0,49.0,14958300.0,0.0
2021-10-26,359.0,6658900.0,37.0,21431500.0,0.0
2021-10-27,543.0,5823100.0,51.0,19097700.0,0.0
2021-10-28,452.0,7000700.0,12.0,12812500.0,0.0
2021-10-29,583.0,7531900.0,36.0,19160400.0,0.0
2021-11-01,142.0,4975600.0,33.0,17311100.0,0.0
2021-11-02,213.0,3760700.0,21.0,24915000.0,0.0
2021-11-03,108.0,9055200.0,24.0,37161000.0,0.0
2021-11-04,103.0,6656100.0,15.0,27818200.0,0.0
2021-11-05,239.0,9368900.0,21.0,22311000.0,0.0
2021-11-08,261.0,4966100.0,23.0,16458800.0,0.0
2021-11-09,170.0,5781200.0,0.0,18973700.0,0.0
2021-11-10,795.0,11461800.0,5.0,46183400.0,0.0
2021-11-11,292.0,5959600.0,23.0,23239900.0,0.0
2021-11-12,210.0,7894800.0,15.0,24315800.0,0.0
2021-11-15,87.0,5630800.0,156.0,20072200.0,0.0
2021-11-16,1.0,8667300.0,122.0,21687300.0,0.0
2021-11-17,2.0,6523100.0,20.0,15596200.0,0.0
2021-11-18,9.0,6252000.0,165.0,12880600.0,0.0
2021-11-19,21.0,8785600.0,107.0,23754300.0,0.0
2021-11-22,14.0,13091900.0,42.0,26721800.0,0.0
2021-11-23,264.0,8047800.0,23.0,32566000.0,0.0
2021-11-24,188.0,5359500.0,3.0,20225400.0,0.0
2021-11-26,186800.0,9605200.0,61278.0,23137100.0,0.0
2021-11-29,26926.0,7394900.0,10390.0,22115700.0,0.0
2021-11-30,4903.0,12925300.0,2513.0,29616200.0,0.0
2021-12-01,1128.0,7808600.0,488.0,41829500.0,0.0
2021-12-02,1557.0,9604100.0,127.0,25783200.0,0.0
2021-12-03,694.0,9507900.0,197.0,22835100.0,0.0
2021-12-06,381.0,4813600.0,85.0,18193200.0,0.0
2021-12-07,308.0,4900700.0,52.0,18763300.0,0.0
2021-12-08,1383.0,4288900.0,268.0,14075400.0,0.0
2021-12-09,455.0,4913800.0,32.0,23767500.0,0.0
2021-12-10,545.0,6450600.0,18.0,17760800.0,0.0
2021-12-13,206.0,6610700.0,7.0,16422300.0,0.0
2021-12-14,322.0,8637900.0,3.0,19912400.0,0.0
2021-12-15,283.0,14231200.0,5.0,44633700.0,0.0
2021-12-16,21.0,11186200.0,88.0,26368200.0,0.0
2021-12-17,654.0,9856900.0,31.0,19873600.0,0.0
2021-12-20,226.0,6973000.0,87.0,12493200.0,0.0
2021-12-21,575.0,4548500.0,188.0,11231500.0,0.0
2021-12-22,567.0,4672900.0,190.0,16909900.0,0.0
2021-12-23,193.0,4551100.0,419.0,12824500.0,0.0
2021-12-27,150.0,4760300.0,3.0,15165500.0,0.0
2021-12-28,146.0,4541900.0,154.0,14845500.0,0.0
2021-12-29,623.0,5889700.0,264.0,11755700.0,0.0
2021-12-30,306.0,5426300.0,194.0,11646600.0,0.0
2021-12-31,80.0,7039300.0,86.0,15618500.0,0.0
2022-01-03,116.0,9014400.0,31.0,18043600.0,0.0
2022-01-04,38.0,6965600.0,7.0,12946900.0,0.0
2022-01-05,8.0,8715600.0,437.0,22571400.0,0.0
2022-01-06,30.0,10902700.0,103.0,27161100.0,0.0
2022-01-07,17.0,8191900.0,17.0,23522200.0,0.0
2022-01-10,534.0,7026500.0,377.0,17015100.0,0.0
2022-01-11,743.0,8369000.0,155.0,23681500.0,0.0
2022-01-12,1547.0,6280700.0,1.0,23394800.0,0.0
2022-01-13,40.0,7034200.0,0.0,25395100.0,0.0
2022-01-14,816.0,7865900.0,36.0,22448800.0,0.0
2022-01-18,900.0,9322800.0,207.0,33206300.0,0.0
2022-01-19,4.0,15784500.0,3.0,43721600.0,0.0
2022-01-20,20.0,9570500.0,21.0,44986900.0,0.0
2022-01-21,19.0,10982500.0,17.0,40713800.0,0.0
2022-01-24,8.0,15727700.0,0.0,37822400.0,0.0
2022-01-25,11.0,17382100.0,100.0,30586800.0,0.0
2022-01-26,55.0,17799400.0,46.0,42075700.0,0.0
2022-01-27,196036.0,15867300.0,102.0,45559800.0,0.0
2022-01-28,28521.0,9782500.0,38.0,29449400.0,0.0
2022-01-31,1735.0,8539300.0,57.0,19718300.0,0.0
2022-02-01,223.0,9763900.0,411.0,34540500.0,0.0
2022-02-02,1690.0,9085300.0,135.0,19816500.0,0.0
2022-02-03,466.0,10650800.0,74.0,28800600.0,0.0
2022-02-04,571.0,9619600.0,42.0,24572200.0,0.0
2022-02-07,601.0,7796900.0,11.0,22888000.0,0.0
2022-02-08,108.0,5802000.0,9.0,16005800.0,0.0
2022-02-09,683.0,8002800.0,40.0,17908300.0,0.0
2022-02-10,365.0,10693500.0,182.0,36468000.0,0.0
2022-02-11,181.0,25741500.0,26.0,47248800.0,0.0
2022-02-14,79.0,13650700.0,44.0,27999300.0,0.0
2022-02-15,86.0,12603600.0,41.0,26993200.0,0.0
2022-02-16,34.0,12772100.0,11.0,24804900.0,0.0
2022-02-17,393.0,18612500.0,101.0,33941000.0,0.0
2022-02-18,51.0,12760700.0,170.0,23016900.0,0.0
2022-02-22,173.0,14960500.0,175.0,38336300.0,0.0
2022-02-23,73.0,11772200.0,20.0,35427200.0,0.0
2022-02-24,2706.0,32726000.0,107560.0,85973300.0,0.0
2022-02-25,586.0,11530900.0,13916.0,37032300.0,0.0
2022-02-28,390.0,16055800.0,788.0,42783700.0,0.0
2022-03-01,547.0,21942100.0,409.0,60537600.0,0.0
2022-03-02,109.0,19727200.0,893.0,56523200.0,0.0
2022-03-03,122.0,15164400.0,147.0,44272400.0,0.0
2022-03-04,47.0,22390100.0,838.0,61566100.0,0.0
2022-03-07,2516.0,27951800.0,526.0,51534300.0,0.0
2022-03-08,1813.0,47347700.0,1151.0,114432100.0,0.0
2022-03-09,1022.0,26839700.0,757.0,58012900.0,0.0
2022-03-10,670.0,18455200.0,68.0,37767600.0,0.0
2022-03-11,865.0,14824700.0,91.0,32083100.0,0.0
2022-03-14,145.0,13186400.0,322.0,31301100.0,0.0
2022-03-15,71.0,16962300.0,25.0,25150000.0,0.0
2022-03-16,104.0,17548100.0,71.0,32895300.0,0.0
2022-03-17,39.0,10954100.0,30.0,24339600.0,0.0
2022-03-18,28.0,13996500.0,8.0,23821900.0,0.0
2022-03-21,5.0,10582200.0,6.0,26595700.0,0.0
2022-03-22,26.0,9621800.0,48.0,18807000.0,0.0
2022-03-23,204.0,12557300.0,26.0,20826700.0,0.0
2022-03-24,8.0,10970100.0,68.0,32930600.0,0.0
2022-03-25,83.0,7911100.0,59.0,17899400.0,0.0
2022-03-28,7.0,9489700.0,22.0,21405200.0,0.0
2022-03-29,128051.0,10458900.0,312.0,30815100.0,0.0
2022-03-30,17765.0,8361300.0,109.0,25616600.0,0.0
2022-03-31,3617.0,9844400.0,26.0,27145300.0,0.0
2022-04-01,1016.0,13034400.0,3.0,47311800.0,0.0
2022-04-04,371.0,7063100.0,94.0,34757100.0,0.0
2022-04-05,412.0,10828500.0,88.0,42303300.0,0.0
2022-04-06,138.0,8942100.0,17.0,32631200.0,0.0
2022-04-07,311.0,10140600.0,83.0,33647600.0,0.0
2022-04-08,153.0,10655700.0,13.0,30242700.0,0.0
2022-04-11,163.0,10071300.0,46.0,40735800.0,0.0
2022-04-12,246.0,12024600.0,22.0,40646600.0,0.0
2022-04-13,204.0,8651600.0,120.0,32672500.0,0.0
2022-04-14,101.0,11567200.0,61.0,31607200.0,0.0
2022-04-18,196.0,8886700.0,0.0,45390300.0,0.0
2022-04-19,130.0,12585600.0,30.0,35867300.0,0.0
2022-04-20,621.0,7038600.0,7.0,23415500.0,0.0
2022-04-21,4.0,9639800.0,52.0,37513500.0,0.0
2022-04-22,178.0,9147000.0,17.0,32779500.0,0.0
2022-04-25,748.0,13073700.0,11.0,38780900.0,0.0
2022-04-26,302.0,9042400.0,4.0,30841200.0,0.0
2022-04-27,1786.0,8854700.0,37579.0,30704200.0,0.0
2022-04-28,513.0,6381100.0,8170.0,28124600.0,0.0
2022-04-29,132.0,7719700.0,1021.0,32119200.0,0.0
2022-05-02,385.0,14318600.0,273.0,38907800.0,0.0
2022-05-03,466.0,7214300.0,167.0,29437700.0,0.0
2022-05-04,1.0,10491700.0,225.0,53388000.0,0.0
2022-05-05,80.0,12794200.0,768.0,38950600.0,0.0
2022-05-06,214.0,7643300.0,363.0,36791400.0,0.0
2022-05-09,304.0,10742400.0,693.0,40850900.0,0.0
2022-05-10,1540.0,11010400.0,701.0,48854500.0,0.0
2022-05-11,892.0,9179600.0,434.0,35527500.0,0.0
2022-05-12,153.0,11626800.0,196.0,35998000.0,0.0
2022-05-13,335.0,13031100.0,35.0,32770800.0,0.0
2022-05-16,34.0,7319300.0,211.0,36114000.0,0.0
2022-05-17,121.0,6441100.0,197.0,23772600.0,0.0
2022-05-18,311.0,7472900.0,107.0,22132300.0,0.0
2022-05-19,138.0,10580300.0,100.0,24877300.0,0.0
2022-05-20,110.0,6578100.0,23.0,19639300.0,0.0
2022-05-23,216.0,5518500.0,373.0,17547600.0,0.0
2022-05-24,33.0,6794000.0,101.0,22182500.0,0.0
2022-05-25,0.0,4595900.0,97.0,18273500.0,0.0
2022-05-26,123355.0,6467000.0,206.0,14581000.0,0.0
2022-05-27,30091.0,3847900.0,105.0,22191600.0,0.0
2022-05-31,4073.0,6244000.0,46.0,29473000.0,0.0
2022-06-01,1623.0,6946500.0,30.0,25934500.0,0.0
2022-06-02,551.0,5623100.0,23.0,21958300.0,0.0
2022-06-03,53.0,5519400.0,33.0,21579000.0,0.0
2022-06-06,142.0,3766000.0,3.0,18624300.0,0.0
2022-06-07,1168.0,3860000.0,3.0,17528900.0,0.0
2022-06-08,218.0,5140800.0,33.0,15871300.0,0.0
2022-06-09,159.0,4701100.0,17.0,22778300.0,0.0
2022-06-10,1490.0,16856100.0,13.0,32953700.0,0.0
2022-06-13,127.0,13265200.0,61.0,44676100.0,0.0
2022-06-14,536.0,7347900.0,21.0,23906600.0,0.0
2022-06-15,108.0,9000300.0,27.0,42638700.0,0.0
2022-06-16,136.0,8823600.0,38.0,27706400.0,0.0
2022-06-17,170.0,7407200.0,17.0,20090000.0,0.0
2022-06-21,216.0,5608500.0,7.0,19273900.0,0.0
2022-06-22,115.0,6558700.0,12.0,21420700.0,0.0
2022-06-23,9.0,6535300.0,7.0,29995400.0,0.0
2022-06-24,61.0,6143100.0,41.0,16678500.0,0.0
2022-06-27,77.0,5719700.0,15.0,15467000.0,0.0
2022-06-28,391.0,2982700.0,42010.0,18319400.0,0.0
2022-06-29,173.0,4785600.0,5690.0,15636300.0,0.0
2022-06-30,328.0,9144400.0,643.0,33205700.0,0.0
2022-07-01,77.0,11380300.0,630.0,42504300.0,0.0
2022-07-05,64.0,14035400.0,205.0,35121200.0,0.0
2022-07-06,1729.0,11861100.0,159.0,27849900.0,0.0
2022-07-07,1869.0,4588400.0,103.0,17741800.0,0.0
2022-07-08,370.0,4584100.0,99.0,14195800.0,0.0
2022-07-11,75.0,4321700.0,33.0,20437900.0,0.0
2022-07-12,451.0,5375100.0,214.0,17349300.0,0.0
2022-07-13,368.0,8456600.0,261.0,27337000.0,0.0
2022-07-14,1289.0,12213600.0,382.0,33596000.0,0.0
2022-07-15,721.0,6783800.0,218.0,20381300.0,0.0
2022-07-18,264.0,5791800.0,15.0,20458800.0,0.0
2022-07-19,1684.0,3796200.0,101.0,24751100.0,0.0
2022-07-20,130.0,4795800.0,305.0,18738600.0,0.0
2022-07-21,183.0,5863300.0,144.0,20773900.0,0.0
2022-07-22,61.0,5733800.0,125.0,24517600.0,0.0
2022-07-25,67.0,3713400.0,399.0,25644400.0,0.0
2022-07-26,1.0,2672800.0,148.0,28040100.0,0.0
2022-07-27,144865.0,5766100.0,239.0,37994300.0,0.0
2022-07-28,37236.0,5606400.0,181.0,31578200.0,0.0
2022-07-29,3485.0,7537300.0,13.0,17388900.0,0.0
2022-08-01,705.0,4666900.0,37.0,25229200.0,0.0
2022-08-02,1078.0,5725400.0,22.0,27922100.0,0.0
2022-08-03,399.0,4417800.0,67.0,15163900.0,0.0
2022-08-04,285.0,5502000.0,27.0,14091100.0,0.0
2022-08-05,645.0,6023300.0,10.0,15896200.0,0.0
2022-08-08,127.0,3456300.0,0.0,20739800.0,0.0
2022-08-09,249.0,3205500.0,28.0,20591600.0,0.0
2022-08-10,601.0,4077300.0,18.0,27189100.0,0.0
2022-08-11,1235.0,4446000.0,10.0,16253800.0,0.0
2022-08-12,187.0,5151700.0,7.0,16767400.0,0.0
2022-08-15,64.0,5236100.0,12.0,19897300.0,0.0
2022-08-16,308.0,4291500.0,21.0,20876800.0,0.0
2022-08-17,23.0,5569100.0,12.0,23675400.0,0.0
2022-08-18,321.0,3646100.0,7.0,20007500.0,0.0
2022-08-19,49.0,8173000.0,9.0,19196700.0,0.0
2022-08-22,347.0,4458100.0,42.0,21747500.0,0.0
2022-08-23,509.0,4425100.0,64.0,20127000.0,0.0
2022-08-24,187.0,3202400.0,29.0,16954800.0,0.0
2022-08-25,172.0,2857500.0,2.0,16618700.0,0.0
2022-08-26,202.0,6689300.0,2.0,19412700.0,0.0
2022-08-29,950.0,4702300.0,33392.0,18893500.0,0.0
2022-08-30,385.0,4856600.0,5841.0,21271900.0,0.0
2022-08-31,2133.0,5438600.0,618.0,18799800.0,0.0
2022-09-01,683.0,7390800.0,230.0,18413800.0,0.0
2022-09-02,182.0,5196900.0,289.0,15875200.0,0.0
2022-09-06,697.0,4863800.0,100.0,10812400.0,0.0
2022-09-07,651.0,3981400.0,60.0,15468400.0,0.0
2022-09-08,1193.0,4607100.0,177.0,13095400.0,0.0
2022-09-09,635.0,3927800.0,46.0,9813500.0,0.0
2022-09-12,68.0,4537500.0,183.0,30176800.0,0.0
2022-09-13,432.0,6526400.0,28.0,20777200.0,0.0
2022-09-14,532.0,6091100.0,47.0,16309300.0,0.0
2022-09-15,1125.0,13181200.0,62.0,17477300.0,0.0
2022-09-16,464.0,7141200.0,56.0,21175800.0,0.0
2022-09-19,580.0,5582800.0,2.0,16756500.0,0.0
2022-09-20,2830.0,5943700.0,39.0,10478800.0,0.0
2022-09-21,2337.0,7816100.0,136.0,36671600.0,0.0
2022-09-22,973.0,5975200.0,278.0,12553400.0,0.0
2022-09-23,1224.0,9598000.0,36.0,23917100.0,0.0
2022-09-26,1205.0,8240500.0,94.0,19179200.0,0.0
2022-09-27,888.0,7151300.0,36.0,18080200.0,0.0
2022-09-28,18311.0,8977200.0,77.0,22513400.0,0.0
2022-09-29,6028.0,6317000.0,174.0,16727300.0,0.0
2022-09-30,548.0,6832400.0,10.0,14446100.0,0.0
2022-10-03,410.0,10362200.0,49.0,40558200.0,0.0
2022-10-04,291.0,8024500.0,142.0,22227800.0,0.0
2022-10-05,418.0,5296300.0,41.0,23878400.0,0.0
2022-10-06,133.0,5712600.0,45.0,11261200.0,0.0
2022-10-07,179.0,5030000.0,48.0,24621100.0,0.0
2022-10-10,195.0,6110800.0,43.0,17979100.0,0.0
2022-10-11,167.0,5306700.0,63.0,23821900.0,0.0
2022-10-12,149.0,3998500.0,30.0,21216900.0,0.0
2022-10-13,729.0,7083800.0,13.0,26705300.0,0.0
2022-10-14,82.0,5471900.0,62.0,24627300.0,0.0
2022-10-17,238.0,4348000.0,119.0,17937400.0,0.0
2022-10-18,597.0,4528400.0,38.0,11236300.0,0.0
2022-10-19,84.0,8257100.0,45.0,9941300.0,0.0
2022-10-20,477.0,5019800.0,79.0,17615600.0,0.0
2022-10-21,224.0,6898400.0,24.0,28680300.0,0.0
2022-10-24,29.0,4673300.0,8.0,12953800.0,0.0
2022-10-25,880.0,3434100.0,13.0,13857100.0,0.0
2022-10-26,89.0,4448200.0,40.0,17092700.0,0.0
2022-10-27,2298.0,3654900.0,42.0,14108100.0,0.0
2022-10-28,626.0,4645400.0,26.0,10708900.0,0.0
2022-10-31,522.0,6097800.0,8.0,10005000.0,0.0
2022-11-01,985.0,4603600.0,18.0,20107600.0,0.0
2022-11-02,612.0,7210900.0,21.0,24802300.0,0.0
2022-11-03,1427.0,5378800.0,20.0,19125300.0,0.0
2022-11-04,159.0,7692000.0,51.0,34818900.0,0.0
