date,equity_call,equity_put,equity_total,equity_pcr
2016-08-31,666219,468917,1135136,0.7
2016-09-01,776773,542755,1319528,0.7
2016-09-02,817271,500179,1317450,0.61
2016-09-06,990330,498767,1489097,0.5
2016-09-07,822356,468161,1290517,0.57
2016-09-08,903643,551326,1454969,0.61
2016-09-09,1125556,883019,2008575,0.78
2016-09-12,748046,480659,1228705,0.64
2016-09-13,703006,529361,1232367,0.75
2016-09-14,949120,519484,1468604,0.55
2016-09-15,949130,667398,1616528,0.7
2016-09-16,1044130,674824,1718954,0.65
2016-09-19,931342,520501,1451843,0.56
2016-09-20,608669,402876,1011545,0.66
2016-09-21,785710,495530,1281240,0.63
2016-09-22,829701,476707,1306408,0.57
2016-09-23,904399,587980,1492379,0.65
2016-09-26,775354,569501,1344855,0.73
2016-09-27,750006,465212,1215218,0.62
2016-09-28,784449,508014,1292463,0.65
2016-09-29,853347,629331,1482678,0.74
2016-09-30,990168,606949,1597117,0.61
2016-10-03,518965,332215,851180,0.64
2016-10-04,805202,410635,1215837,0.51
2016-10-05,770896,449241,1220137,0.58
2016-10-06,793870,565689,1359559,0.71
2016-10-07,634927,434574,1069501,0.68
2016-10-10,649928,397117,1047045,0.61
2016-10-11,650116,489432,1139548,0.75
2016-10-12,537188,345367,882555,0.64
2016-10-13,669402,476717,1146119,0.71
2016-10-14,715484,488875,1204359,0.68
2016-10-17,677746,417696,1095442,0.62
2016-10-18,654468,451936,1106404,0.69
2016-10-19,882679,522220,1404899,0.59
2016-10-20,978152,513764,1491916,0.53
2016-10-21,1249229,695914,1945143,0.56
2016-10-24,877340,516812,1394152,0.59
2016-10-25,839103,577599,1416702,0.69
2016-10-26,781276,572257,1353533,0.73
2016-10-27,1024239,563813,1588052,0.55
2016-10-28,886789,689802,1576591,0.78
2016-10-31,605766,454430,1060196,0.75
2016-11-01,700198,604605,1304803,0.86
2016-11-02,702186,697220,1399406,0.99
2016-11-03,750895,558889,1309784,0.74
2016-11-04,951739,666015,1617754,0.7
2016-11-07,635221,435001,1070222,0.68
2016-11-08,610080,422844,1032924,0.69
2016-11-09,1133177,695764,1828941,0.61
2016-11-10,1387868,827502,2215370,0.6
2016-11-11,1178997,624523,1803520,0.53
2016-11-14,1204761,681461,1886222,0.57
2016-11-15,1034658,530572,1565230,0.51
2016-11-16,881406,558848,1440254,0.63
2016-11-17,984385,635296,1619681,0.65
2016-11-18,1001409,678807,1680216,0.68
2016-11-21,852475,483528,1336003,0.57
2016-11-22,874720,551658,1426378,0.63
2016-11-23,717560,432386,1149946,0.6
2016-11-25,420124,257802,677926,0.61
2016-11-28,770092,436091,1206183,0.57
2016-11-29,675253,418811,1094064,0.62
2016-11-30,885783,482739,1368522,0.54
2016-12-01,927413,616365,1543778,0.66
2016-12-02,763577,512573,1276150,0.67
2016-12-05,691376,435628,1127004,0.63
2016-12-06,677211,393141,1070352,0.58
2016-12-07,1080700,500973,1581673,0.46
2016-12-08,959884,482539,1442423,0.5
2016-12-09,1034013,543691,1577704,0.53
2016-12-12,803449,455794,1259243,0.57
2016-12-13,898833,486168,1385001,0.54
2016-12-14,849456,495316,1344772,0.58
2016-12-15,893624,527194,1420818,0.59
2016-12-16,1111475,683760,1795235,0.62
2016-12-19,728173,519589,1247762,0.71
2016-12-20,662001,418773,1080774,0.63
2016-12-21,551226,423518,974744,0.77
2016-12-22,592270,395947,988217,0.67
2016-12-23,506980,335134,842114,0.66
2016-12-27,530659,326986,857645,0.62
2016-12-28,536793,329357,866150,0.61
2016-12-29,569581,351566,921147,0.62
2016-12-30,592557,449912,1042469,0.76
2017-01-03,649779,445569,1095348,0.69
2017-01-04,687394,439978,1127372,0.64
2017-01-05,692416,478639,1171055,0.69
2017-01-06,803336,543756,1347092,0.68
2017-01-09,674531,416135,1090666,0.62
2017-01-10,668871,430665,1099536,0.64
2017-01-11,656952,411845,1068797,0.63
2017-01-12,656569,446356,1102925,0.68
2017-01-13,818442,518086,1336528,0.63
2017-01-17,778913,505014,1283927,0.65
2017-01-18,727069,487307,1214376,0.67
2017-01-19,969284,538164,1507448,0.56
2017-01-20,1125737,784988,1910725,0.7
2017-01-23,813314,584599,1397913,0.72
2017-01-24,920828,602018,1522846,0.65
2017-01-25,948681,575321,1524002,0.61
2017-01-26,936991,606704,1543695,0.65
2017-01-27,854832,625207,1480039,0.73
2017-01-30,653551,536980,1190531,0.82
2017-01-31,794933,557893,1352826,0.7
2017-02-01,903202,640885,1544087,0.71
2017-02-02,871496,556167,1427663,0.64
2017-02-03,881636,603265,1484901,0.68
2017-02-06,657170,490641,1147811,0.75
2017-02-07,794053,552194,1346247,0.7
2017-02-08,773686,532845,1306531,0.69
2017-02-09,993540,572091,1565631,0.58
2017-02-10,856881,599940,1456821,0.7
2017-02-13,865227,523520,1388747,0.61
2017-02-14,984271,518164,1502435,0.53
2017-02-15,1009984,589613,1599597,0.58
2017-02-16,952816,510622,1463438,0.54
2017-02-17,1092005,641036,1733041,0.59
2017-02-21,927005,567307,1494312,0.61
2017-02-22,847068,506663,1353731,0.6
2017-02-23,911460,567903,1479363,0.62
2017-02-24,852693,615915,1468608,0.72
2017-02-27,774156,484472,1258628,0.63
2017-02-28,739604,515112,1254716,0.7
2017-03-01,1205822,639721,1845543,0.53
2017-03-02,1032128,581908,1614036,0.56
2017-03-03,881610,619489,1501099,0.7
2017-03-06,803109,540454,1343563,0.67
2017-03-07,869076,468457,1337533,0.54
2017-03-08,868836,539360,1408196,0.62
2017-03-09,735507,526787,1262294,0.72
2017-03-10,903793,511666,1415459,0.57
2017-03-13,707320,496333,1203653,0.7
2017-03-14,666485,489700,1156185,0.73
2017-03-15,823472,500625,1324097,0.61
2017-03-16,876658,501491,1378149,0.57
2017-03-17,1176177,717936,1894113,0.61
2017-03-20,914014,588278,1502292,0.64
2017-03-21,1032128,814873,1847001,0.79
2017-03-22,754341,551384,1305725,0.73
2017-03-23,687968,463318,1151286,0.67
2017-03-24,760823,525693,1286516,0.69
2017-03-27,530483,308746,839229,0.58
2017-03-28,741957,444008,1185965,0.6
2017-03-29,762292,411210,1173502,0.54
2017-03-30,758297,441001,1199298,0.58
2017-03-31,790248,443073,1233321,0.56
2017-04-03,694779,464319,1159098,0.67
2017-04-04,651097,405812,1056909,0.62
2017-04-05,818417,496230,1314647,0.61
2017-04-06,635136,417391,1052527,0.66
2017-04-07,650754,432830,1083584,0.67
2017-04-10,643952,396670,1040622,0.62
2017-04-11,626999,497752,1124751,0.79
2017-04-12,633668,439276,1072944,0.69
2017-04-13,733434,703632,1437066,0.96
2017-04-17,664972,420194,1085166,0.63
2017-04-18,687485,429472,1116957,0.62
2017-04-19,713030,499195,1212225,0.7
2017-04-20,885010,600274,1485284,0.68
2017-04-21,980905,655836,1636741,0.67
2017-04-24,893517,544187,1437704,0.61
2017-04-25,1064307,646103,1710410,0.61
2017-04-26,841489,526082,1367571,0.63
2017-04-27,865201,627016,1492217,0.72
2017-04-28,1006433,687084,1693517,0.68
2017-05-01,799184,495378,1294562,0.62
2017-05-02,940053,572180,1512233,0.61
2017-05-03,907589,623196,1530785,0.69
2017-05-04,848531,651056,1499587,0.77
2017-05-05,862095,550581,1412676,0.64
2017-05-08,901718,538953,1440671,0.6
2017-05-09,940967,596282,1537249,0.63
2017-05-10,964876,596428,1561304,0.62
2017-05-11,937125,608303,1545428,0.65
2017-05-12,998126,566590,1564716,0.57
2017-05-15,993848,545842,1539690,0.55
2017-05-16,1138431,616836,1755267,0.54
2017-05-17,1168038,851371,2019409,0.73
2017-05-18,1044532,734306,1778838,0.7
2017-05-19,1105507,684075,1789582,0.62
2017-05-22,923272,496667,1419939,0.54
2017-05-23,813357,489108,1302465,0.6
2017-05-24,822776,510187,1332963,0.62
2017-05-25,1003599,595306,1598905,0.59
2017-05-26,780023,501670,1281693,0.64
2017-05-30,772623,526611,1299234,0.68
2017-05-31,837375,525667,1363042,0.63
2017-06-01,801253,526473,1327726,0.66
2017-06-02,930484,560803,1491287,0.6
2017-06-05,1013742,512819,1526561,0.51
2017-06-06,842134,497741,1339875,0.59
2017-06-07,832055,482770,1314825,0.58
2017-06-08,1059364,578765,1638129,0.55
2017-06-09,1345032,961963,2306995,0.72
2017-06-12,983309,667330,1650639,0.68
2017-06-13,743779,479193,1222972,0.64
2017-06-14,856105,570694,1426799,0.67
2017-06-15,864450,692107,1556557,0.8
2017-06-16,1021601,685519,1707120,0.67
2017-06-19,889433,516826,1406259,0.58
2017-06-20,702015,507122,1209137,0.72
2017-06-21,899739,527501,1427240,0.59
2017-06-22,991540,497405,1488945,0.5
2017-06-23,943495,543762,1487257,0.58
2017-06-26,777739,495882,1273621,0.64
2017-06-27,826466,497545,1324011,0.6
2017-06-28,815362,552385,1367747,0.68
2017-06-29,1078088,741777,1819865,0.69
2017-06-30,785145,525699,1310844,0.67
2017-07-03,479605,265739,745344,0.55
2017-07-05,686910,421687,1108597,0.61
2017-07-06,730025,476425,1206450,0.65
2017-07-07,895055,586846,1481901,0.66
2017-07-10,733531,468929,1202460,0.64
2017-07-11,648196,449863,1098059,0.69
2017-07-12,821639,491455,1313094,0.6
2017-07-13,868563,541563,1410126,0.62
2017-07-14,976652,520244,1496896,0.53
2017-07-17,782777,489244,1272021,0.63
2017-07-18,911208,561487,1472695,0.62
2017-07-19,1015147,569726,1584873,0.56
2017-07-20,1006735,534242,1540977,0.53
2017-07-21,1174275,660107,1834382,0.56
2017-07-24,813899,551470,1365369,0.68
2017-07-25,1080571,657035,1737606,0.61
2017-07-26,982399,642698,1625097,0.65
2017-07-27,1240558,883189,2123747,0.71
2017-07-28,1003684,630933,1634617,0.63
2017-07-31,802355,497551,1299906,0.62
2017-08-01,787418,503073,1290491,0.64
2017-08-02,942353,708985,1651338,0.75
2017-08-03,774741,547070,1321811,0.71
2017-08-04,892363,587528,1479891,0.66
2017-08-07,710500,545023,1255523,0.77
2017-08-08,920532,621127,1541659,0.67
2017-08-09,754195,628435,1382630,0.83
2017-08-10,823551,727178,1550729,0.88
2017-08-11,729994,687810,1417804,0.94
2017-08-14,692332,410095,1102427,0.59
2017-08-15,794282,543035,1337317,0.68
2017-08-16,816057,507342,1323399,0.62
2017-08-17,810283,632705,1442988,0.78
2017-08-18,899141,741621,1640762,0.82
2017-08-21,748374,424392,1172766,0.57
2017-08-22,802681,443776,1246457,0.55
2017-08-23,702663,406253,1108916,0.58
2017-08-24,658211,455653,1113864,0.69
2017-08-25,685990,471455,1157445,0.69
2017-08-28,668363,364369,1032732,0.55
2017-08-29,673057,411515,1084572,0.61
2017-08-30,708226,401363,1109589,0.57
2017-08-31,769923,439117,1209040,0.57
2017-09-01,863637,484585,1348222,0.56
2017-09-05,787424,531004,1318428,0.67
2017-09-06,716553,399029,1115582,0.56
2017-09-07,901271,496641,1397912,0.55
2017-09-08,830893,603930,1434823,0.73
2017-09-11,884162,578887,1463049,0.65
2017-09-12,999284,580890,1580174,0.58
2017-09-13,946228,517562,1463790,0.55
2017-09-14,930834,523494,1454328,0.56
2017-09-15,1054775,667640,1722415,0.63
2017-09-18,910932,559663,1470595,0.61
2017-09-19,742735,498026,1240761,0.67
2017-09-20,969882,594347,1564229,0.61
2017-09-21,781621,518848,1300469,0.66
2017-09-22,728184,557495,1285679,0.77
2017-09-25,917063,584122,1501185,0.64
2017-09-26,771111,531812,1302923,0.69
2017-09-27,868117,527812,1395929,0.61
2017-09-28,845078,436622,1281700,0.52
2017-09-29,841513,499101,1340614,0.59
2017-10-02,917661,563946,1481607,0.61
2017-10-03,812719,538382,1351101,0.66
2017-10-04,766713,448462,1215175,0.58
2017-10-05,818779,563503,1382282,0.69
2017-10-06,755229,527204,1282433,0.7
2017-10-09,746683,547340,1294023,0.73
2017-10-10,832289,452119,1284408,0.54
2017-10-11,735067,456975,1192042,0.62
2017-10-12,825744,577596,1403340,0.7
2017-10-13,953477,619436,1572913,0.65
2017-10-16,838935,583332,1422267,0.7
2017-10-17,923267,613431,1536698,0.66
2017-10-18,927101,667445,1594546,0.72
2017-10-19,1047186,729656,1776842,0.7
2017-10-20,1356600,816522,2173122,0.6
2017-10-23,1011712,656849,1668561,0.65
2017-10-24,973185,609293,1582478,0.63
2017-10-25,930982,657223,1588205,0.71
2017-10-26,1077235,660915,1738150,0.61
2017-10-27,1441991,793570,2235561,0.55
2017-10-30,973363,667203,1640566,0.69
2017-10-31,986299,567090,1553389,0.57
2017-11-01,1088633,771145,1859778,0.71
2017-11-02,1067367,669943,1737310,0.63
2017-11-03,1100554,661987,1762541,0.6
2017-11-06,1127011,685571,1812582,0.61
2017-11-07,961060,611395,1572455,0.64
2017-11-08,892461,609381,1501842,0.68
2017-11-09,1034980,658122,1693102,0.64
2017-11-10,904960,596367,1501327,0.66
2017-11-13,920230,632128,1552358,0.69
2017-11-14,999781,624467,1624248,0.62
2017-11-15,791806,584662,1376468,0.74
2017-11-16,1065905,687405,1753310,0.64
2017-11-17,1236983,694225,1931208,0.56
2017-11-20,905561,533482,1439043,0.59
2017-11-21,927766,534424,1462190,0.58
2017-11-22,827802,472575,1300377,0.57
2017-11-24,539670,335439,875109,0.62
2017-11-27,823800,505182,1328982,0.61
2017-11-28,1058682,532998,1591680,0.5
2017-11-29,1507452,776910,2284362,0.52
2017-11-30,1124636,616211,1740847,0.55
2017-12-01,905820,567231,1473051,0.63
2017-12-04,1158484,648666,1807150,0.56
2017-12-05,827228,468921,1296149,0.57
2017-12-06,751845,503753,1255598,0.67
2017-12-07,789415,457484,1246899,0.58
2017-12-08,843575,501996,1345571,0.6
2017-12-11,781234,495745,1276979,0.63
2017-12-12,1027042,526105,1553147,0.51
2017-12-13,904850,516195,1421045,0.57
2017-12-14,957317,577220,1534537,0.6
2017-12-15,1205472,688259,1893731,0.57
2017-12-18,1046262,521768,1568030,0.5
2017-12-19,857115,453987,1311102,0.53
2017-12-20,852844,474158,1327002,0.56
2017-12-21,847770,472857,1320627,0.56
2017-12-22,723795,464097,1187892,0.64
2017-12-26,608935,353448,962383,0.58
2017-12-27,577530,315080,892610,0.55
2017-12-28,545173,309655,854828,0.57
2017-12-29,729716,429703,1159419,0.59
2018-01-02,1076447,504836,1581283,0.47
2018-01-03,1139510,612481,1751991,0.54
2018-01-04,1305082,646239,1951321,0.5
2018-01-05,1157808,666466,1824274,0.58
2018-01-08,1091985,685608,1777593,0.63
2018-01-09,951490,569836,1521326,0.6
2018-01-10,966939,631357,1598296,0.65
2018-01-11,1252912,622089,1875001,0.5
2018-01-12,1432116,709975,2142091,0.5
2018-01-16,1417959,693397,2111356,0.49
2018-01-17,1293702,619137,1912839,0.48
2018-01-18,1162233,649195,1811428,0.56
2018-01-19,1502514,844728,2347242,0.56
2018-01-22,1177183,657283,1834466,0.56
2018-01-23,1264616,658747,1923363,0.52
2018-01-24,1412802,754059,2166861,0.53
2018-01-25,1159119,648083,1807202,0.56
2018-01-26,1389697,677907,2067604,0.49
2018-01-29,1110626,627804,1738430,0.57
2018-01-30,1021980,620521,1642501,0.61
2018-01-31,1070303,631533,1701836,0.59
2018-02-01,1071400,627629,1699029,0.59
2018-02-02,1128438,867766,1996204,0.77
2018-02-05,1100575,799847,1900422,0.73
2018-02-06,943886,711294,1655180,0.75
2018-02-07,879037,594585,1473622,0.68
2018-02-08,960633,725012,1685645,0.75
2018-02-09,1104508,967087,2071595,0.88
2018-02-12,839057,565147,1404204,0.67
2018-02-13,708555,515164,1223719,0.73
2018-02-14,1032427,611912,1644339,0.59
2018-02-15,1191199,727827,1919026,0.61
2018-02-16,1319454,691446,2010900,0.52
2018-02-20,961872,636916,1598788,0.66
2018-02-21,921300,535501,1456801,0.58
2018-02-22,877102,555462,1432564,0.63
2018-02-23,986461,607289,1593750,0.62
2018-02-26,1034829,614035,1648864,0.59
2018-02-27,894420,560256,1454676,0.63
2018-02-28,930206,622549,1552755,0.67
2018-03-01,1100954,791509,1892463,0.72
2018-03-02,1061712,758367,1820079,0.71
2018-03-05,934275,514775,1449050,0.55
2018-03-06,906597,472145,1378742,0.52
2018-03-07,870868,507156,1378024,0.58
2018-03-08,817333,498391,1315724,0.61
2018-03-09,1258947,671967,1930914,0.53
2018-03-12,1048292,598058,1646350,0.57
2018-03-13,1070713,615360,1686073,0.57
2018-03-14,866506,597685,1464191,0.69
2018-03-15,852703,532981,1385684,0.63
2018-03-16,1032425,654698,1687123,0.63
2018-03-19,967041,648646,1615687,0.67
2018-03-20,846066,578492,1424558,0.68
2018-03-21,826165,510571,1336736,0.62
2018-03-22,868595,643022,1511617,0.74
2018-03-23,1110198,848106,1958304,0.76
2018-03-26,959031,608120,1567151,0.63
2018-03-27,913665,649671,1563336,0.71
2018-03-28,845151,577929,1423080,0.68
2018-03-29,926248,582438,1508686,0.63
2018-04-02,764054,588316,1352370,0.77
2018-04-03,690499,449427,1139926,0.65
2018-04-04,760641,476721,1237362,0.63
2018-04-05,927532,569544,1497076,0.61
2018-04-06,766021,585394,1351415,0.76
2018-04-09,711361,432199,1143560,0.61
2018-04-10,838295,475223,1313518,0.57
2018-04-11,753405,491077,1244482,0.65
2018-04-12,868455,572499,1440954,0.66
2018-04-13,1050072,696700,1746772,0.66
2018-04-16,914223,583158,1497381,0.64
2018-04-17,1037912,708380,1746292,0.68
2018-04-18,1077154,604574,1681728,0.56
2018-04-19,1129542,728277,1857819,0.64
2018-04-20,1414881,913725,2328606,0.65
2018-04-23,902235,551357,1453592,0.61
2018-04-24,1014287,690493,1704780,0.68
2018-04-25,1056078,735513,1791591,0.7
2018-04-26,1264763,768857,2033620,0.61
2018-04-27,1190484,761371,1951855,0.64
2018-04-30,854217,524070,1378287,0.61
2018-05-01,772602,525886,1298488,0.68
2018-05-02,902455,586391,1488846,0.65
2018-05-03,938226,709407,1647633,0.76
2018-05-04,1136638,625971,1762609,0.55
2018-05-07,969102,522133,1491235,0.54
2018-05-08,804872,488489,1293361,0.61
2018-05-09,1138939,662698,1801637,0.58
2018-05-10,1109635,565811,1675446,0.51
2018-05-11,976251,585117,1561368,0.6
2018-05-14,932964,577082,1510046,0.62
2018-05-15,776102,480965,1257067,0.62
2018-05-16,990611,499498,1490109,0.5
2018-05-17,1057104,600947,1658051,0.57
2018-05-18,1092969,716839,1809808,0.66
2018-05-21,937777,507509,1445286,0.54
2018-05-22,903015,522857,1425872,0.58
2018-05-23,765565,495002,1260567,0.65
2018-05-24,902241,576382,1478623,0.64
2018-05-25,1027495,628076,1655571,0.61
2018-05-29,914287,595341,1509628,0.65
2018-05-30,917442,516448,1433890,0.56
2018-05-31,918325,578640,1496965,0.63
2018-06-01,1185033,664360,1849393,0.56
2018-06-04,1070798,587803,1658601,0.55
2018-06-05,1119436,534756,1654192,0.48
2018-06-06,1134561,596175,1730736,0.53
2018-06-07,1164971,656252,1821223,0.56
2018-06-08,1013083,606198,1619281,0.6
2018-06-11,1033475,558167,1591642,0.54
2018-06-12,1121773,556234,1678007,0.5
2018-06-13,1119311,606372,1725683,0.54
2018-06-14,1261302,629148,1890450,0.5
2018-06-15,1347480,826683,2174163,0.61
2018-06-18,1011610,545529,1557139,0.54
2018-06-19,1008678,597572,1606250,0.59
2018-06-20,1020741,575236,1595977,0.56
2018-06-21,1023040,575792,1598832,0.56
2018-06-22,1017163,574349,1591512,0.56
2018-06-25,1170048,712240,1882288,0.61
2018-06-26,987158,514092,1501250,0.52
2018-06-27,959777,640650,1600427,0.67
2018-06-28,784221,506913,1291134,0.65
2018-06-29,838924,581281,1420205,0.69
2018-07-02,648123,375428,1023551,0.58
2018-07-03,470195,312771,782966,0.67
2018-07-05,763068,460583,1223651,0.6
2018-07-06,871060,499995,1371055,0.57
2018-07-09,989968,523059,1513027,0.53
2018-07-10,756583,556971,1313554,0.74
2018-07-11,704583,418971,1123554,0.59
2018-07-12,946550,525993,1472543,0.56
2018-07-13,1102698,679760,1782458,0.62
2018-07-16,858956,604182,1463138,0.7
2018-07-17,908770,593431,1502201,0.65
2018-07-18,931611,519461,1451072,0.56
2018-07-19,1047570,650451,1698021,0.62
2018-07-20,1348533,895449,2243982,0.66
2018-07-23,1037451,567194,1604645,0.55
2018-07-24,1028864,647937,1676801,0.63
2018-07-25,1020610,619039,1639649,0.61
2018-07-26,1187715,748780,1936495,0.63
2018-07-27,1181334,789657,1970991,0.67
2018-07-30,989211,715707,1704918,0.72
2018-07-31,921499,637783,1559282,0.69
2018-08-01,972475,653474,1625949,0.67
2018-08-02,1231530,709735,1941265,0.58
2018-08-03,1043634,587821,1631455,0.56
2018-08-06,883603,550287,1433890,0.62
2018-08-07,963316,617763,1581079,0.64
2018-08-08,922686,571882,1494568,0.62
2018-08-09,987010,611652,1598662,0.62
2018-08-10,935697,652943,1588640,0.7
2018-08-13,865026,554120,1419146,0.64
2018-08-14,920750,609710,1530460,0.66
2018-08-15,1103165,728201,1831366,0.66
2018-08-16,1145049,687191,1832240,0.6
2018-08-17,1242892,867592,2110484,0.7
2018-08-20,1038005,569867,1607872,0.55
2018-08-21,932105,545101,1477206,0.58
2018-08-22,844777,503585,1348362,0.6
2018-08-23,989520,606644,1596164,0.61
2018-08-24,1019951,579479,1599430,0.57
2018-08-27,1204342,632416,1836758,0.53
2018-08-28,940682,500470,1441152,0.53
2018-08-29,1092654,597557,1690211,0.55
2018-08-30,1107857,645867,1753724,0.58
2018-08-31,1007700,633690,1641390,0.63
2018-09-04,1021076,604418,1625494,0.59
2018-09-05,1098548,684955,1783503,0.62
2018-09-06,1047128,774189,1821317,0.74
2018-09-07,1000715,686393,1687108,0.69
2018-09-10,844877,519797,1364674,0.62
2018-09-11,913473,556172,1469645,0.61
2018-09-12,1132988,625266,1758254,0.55
2018-09-13,1340299,669873,2010172,0.5
2018-09-14,1083914,624258,1708172,0.58
2018-09-17,917979,583455,1501434,0.64
2018-09-18,988476,546089,1534565,0.55
2018-09-19,1152609,661845,1814454,0.57
2018-09-20,1253679,703351,1957030,0.56
2018-09-21,1303787,737258,2041045,0.57
2018-09-24,885457,558660,1444117,0.63
2018-09-25,981752,509042,1490794,0.52
2018-09-26,931837,554063,1485900,0.59
2018-09-27,860657,521525,1382182,0.61
2018-09-28,1123618,717647,1841265,0.64
2018-10-01,979404,556812,1536216,0.57
2018-10-02,1000549,544094,1544643,0.54
2018-10-03,1034256,577107,1611363,0.56
2018-10-04,998160,713835,1711995,0.72
2018-10-05,1001382,837644,1839026,0.84
2018-10-08,879048,578116,1457164,0.66
2018-10-09,906730,558308,1465038,0.62
2018-10-10,1131971,838732,1970703,0.74
2018-10-11,1153572,788231,1941803,0.68
2018-10-12,1073127,715188,1788315,0.67
2018-10-15,821270,499956,1321226,0.61
2018-10-16,931375,583267,1514642,0.63
2018-10-17,915666,621882,1537548,0.68
2018-10-18,924537,679274,1603811,0.73
2018-10-19,1101743,906243,2007986,0.82
2018-10-22,907384,519810,1427194,0.57
2018-10-23,1165828,705894,1871722,0.61
2018-10-24,1121227,794647,1915874,0.71
2018-10-25,1182403,778374,1960777,0.66
2018-10-26,1153070,922536,2075606,0.8
2018-10-29,1036298,767001,1803299,0.74
2018-10-30,1121688,774001,1895689,0.69
2018-10-31,1147893,747335,1895228,0.65
2018-11-01,1349684,683966,2033650,0.51
2018-11-02,1218285,833458,2051743,0.68
2018-11-05,852962,518337,1371299,0.61
2018-11-06,751979,500980,1252959,0.67
2018-11-07,1137300,669016,1806316,0.59
2018-11-08,936771,596764,1533535,0.64
2018-11-09,1051286,836858,1888144,0.8
2018-11-12,861263,625188,1486451,0.73
2018-11-13,876613,613813,1490426,0.7
2018-11-14,951926,773688,1725614,0.81
2018-11-15,900049,659941,1559990,0.73
2018-11-16,1037595,763156,1800751,0.74
2018-11-19,932034,675303,1607337,0.72
2018-11-20,967305,794113,1761418,0.82
2018-11-21,670296,488856,1159152,0.73
2018-11-23,418598,357318,775916,0.85
2018-11-26,814666,519950,1334616,0.64
2018-11-27,694457,487038,1181495,0.7
2018-11-28,958428,593364,1551792,0.62
2018-11-29,886977,506021,1392998,0.57
2018-11-30,999559,526506,1526065,0.53
2018-12-03,1077314,609209,1686523,0.57
2018-12-04,910062,632459,1542521,0.69
2018-12-06,926238,787251,1713489,0.85
2018-12-07,952729,731755,1684484,0.77
2018-12-10,962080,670464,1632544,0.7
2018-12-11,663800,431283,1095083,0.65
2018-12-12,769190,475230,1244420,0.62
2018-12-13,668389,499556,1167945,0.75
2018-12-14,808892,639628,1448520,0.79
2018-12-17,675923,658420,1334343,0.97
2018-12-18,736892,507383,1244275,0.69
2018-12-19,754723,640131,1394854,0.85
2018-12-20,947724,865645,1813369,0.91
2018-12-21,879492,989679,1869171,1.13
2018-12-24,510716,403762,914478,0.79
2018-12-26,940209,585603,1525812,0.62
2018-12-27,738959,535793,1274752,0.73
2018-12-28,1126242,491363,1617605,0.44
2018-12-31,590501,356597,947098,0.6
2019-01-02,661620,441647,1103267,0.67
2019-01-03,855141,622457,1477598,0.73
2019-01-04,1252477,740897,1993374,0.59
2019-01-07,1014161,604667,1618828,0.6
2019-01-08,922520,583097,1505617,0.63
2019-01-09,1010544,600185,1610729,0.59
2019-01-10,895503,584037,1479540,0.65
2019-01-11,1108280,849105,1957385,0.77
2019-01-14,878155,568896,1447051,0.65
2019-01-15,932512,655126,1587638,0.7
2019-01-16,985591,591959,1577550,0.6
2019-01-17,1307123,679779,1986902,0.52
2019-01-18,1656518,895294,2551812,0.54
2019-01-22,1037183,666392,1703575,0.64
2019-01-23,878205,560465,1438670,0.64
2019-01-24,916000,655693,1571693,0.72
2019-01-25,1361308,696172,2057480,0.51
2019-01-28,820622,624306,1444928,0.76
2019-01-29,850592,575534,1426126,0.68
2019-01-30,1236083,780028,2016111,0.63
2019-01-31,1438657,762358,2201015,0.53
2019-02-01,1114041,671624,1785665,0.6
2019-02-04,1003638,597181,1600819,0.6
2019-02-05,1065048,599883,1664931,0.56
2019-02-06,1000045,640447,1640492,0.64
2019-02-07,1008551,706989,1715540,0.7
2019-02-08,1078626,662819,1741445,0.61
2019-02-11,768348,464223,1232571,0.6
2019-02-12,996011,570208,1566219,0.57
2019-02-13,1048740,596519,1645259,0.57
2019-02-14,998836,598491,1597327,0.6
2019-02-15,1310202,676710,1986912,0.52
2019-02-19,1018647,620374,1639021,0.61
2019-02-20,1142856,621668,1764524,0.54
2019-02-21,869622,572259,1441881,0.66
2019-02-22,1198875,750866,1949741,0.63
2019-02-25,1237274,685238,1922512,0.55
2019-02-26,953320,571734,1525054,0.6
2019-02-27,1041781,564022,1605803,0.54
2019-02-28,1103692,695722,1799414,0.63
2019-03-01,1250034,744655,1994689,0.6
2019-03-04,1079635,719577,1799212,0.67
2019-03-05,1024928,681959,1706887,0.67
2019-03-06,991028,697993,1689021,0.7
2019-03-07,940954,718836,1659790,0.76
2019-03-08,929767,693735,1623502,0.75
2019-03-11,1047523,594619,1642142,0.57
2019-03-12,964175,638469,1602644,0.66
2019-03-13,1127424,589729,1717153,0.52
2019-03-14,999100,649302,1648402,0.65
2019-03-15,1458375,826746,2285121,0.57
2019-03-18,1112544,576718,1689262,0.52
2019-03-19,1078623,620918,1699541,0.58
2019-03-20,1038745,604610,1643355,0.58
2019-03-21,1294919,658201,1953120,0.51
2019-03-22,1144705,775827,1920532,0.68
2019-03-25,901765,560325,1462090,0.62
2019-03-26,742805,486417,1229222,0.65
2019-03-27,848465,585373,1433838,0.69
2019-03-28,709462,501508,1210970,0.71
2019-03-29,936380,608984,1545364,0.65
2019-04-01,931739,568565,1500304,0.61
2019-04-02,881986,499054,1381040,0.57
2019-04-03,1085843,566160,1652003,0.52
2019-04-04,846444,496533,1342977,0.59
2019-04-05,1010592,597843,1608435,0.59
2019-04-08,846951,578942,1425893,0.68
2019-04-09,912676,525321,1437997,0.58
2019-04-10,830752,515616,1346368,0.62
